t,PIB,Potential_PIB,bkt_PIB,cft_PIB,bwt_PIB,hpt_PIB,kalmant_PIB,lnPIB,lnPotential_PIB,lnbkt_PIB,lncft_PIB,lnbwt_PIB,lnhpt_PIB,lnkalmant_PIB,gap_bk,gap_cf,gap_bw,gap_hp,gap_kalman,gap_potential,Variation
1959Q1,3213.011,3343.749535521302,3162.9836919823742,3165.323242951485,3173.4865886543416,3163.5549625260733,3084.421212085488,8.074963782701657,8.114848071734789,8.059271067422099,8.060010459837718,8.062586132695163,8.059451662397155,8.034119305151306,0.015692715279557845,0.014953322863938467,0.012377650006493823,0.015512120304501664,0.040844477550351144,-0.03988428903313235,0.030497555743857596
1959Q2,3205.97,3376.581824353419,3165.83077492201,3162.480918782703,3188.7797791952776,3183.0974041173085,3070.9250083594548,8.072769975670944,8.124619182203698,8.060170788261313,8.059112099431076,8.067393608242764,8.065610028170246,8.029734100852355,0.01259918740963073,0.013657876239868472,0.005376367428180373,0.007159947500698038,0.04303587481858884,-0.051849206532754266,0.01980981609533239
1959Q3,3237.386,3411.268456920645,3238.7856977883384,3227.424971868471,3204.3803602331636,3202.9154881125396,3099.211057221,8.082521493032612,8.134839482611252,8.082953753903833,8.07943987593424,8.072274015322417,8.071816764032382,8.038902860412565,-0.0004322608712215015,0.0030816170983722913,0.01024747771019463,0.010704729000229563,0.04361863262004739,-0.05231798957863987,0.030727752848411116
1959Q4,3203.894,3446.421530513806,3264.3181272189418,3244.268375996017,3220.508723122679,3223.215649643108,3065.9914340444666,8.07212222399553,8.145091734190062,8.090806176781529,8.08464514177515,8.077294614606993,8.078134789177806,8.028126265574128,-0.01868395278599877,-0.012522917779620002,-0.005172390611463129,-0.006012565182276219,0.04399595842140158,-0.07296951019453246,0.003546985657322921
1960Q1,3120.724,3482.533367449192,3228.91470261013,3202.5675802185374,3237.3776300739387,3244.225867910284,2986.489431071845,8.045820305165845,8.155515287072292,8.079901354370385,8.071708135880334,8.082518907632885,8.084632039171021,8.001853873264992,-0.03408104920453958,-0.025887830714488302,-0.036698602467039265,-0.03881173400517568,0.04396643190085392,-0.109694981906447,-0.028722901975747894
1960Q2,3141.224,3518.110307163169,3263.2086702955235,3232.6203293084727,3255.189729263812,3266.1620460843114,3013.962721571355,8.05236781186374,8.165679279883593,8.090466244991582,8.081048334797261,8.088005841504268,8.091370888369479,8.01101101068638,-0.03809843312784267,-0.028680522933521857,-0.03563802964052876,-0.03900307650573964,0.041356801177359515,-0.11331146801985348,-0.02019544786757199
1960Q3,3213.884,3553.620242787998,3311.44806836079,3276.9207898150803,3274.1354575140235,3289.162898667992,3096.7296028803266,8.075235453549046,8.175722149541093,8.105140855591827,8.094659476851927,8.09380913078139,8.098388373289719,8.038101866791266,-0.029905402042780693,-0.0194240233028804,-0.018573677232343044,-0.023152919740672573,0.03713358675778089,-0.1004866959920463,-0.007259560645533125
1960Q4,3289.032,3588.401798368697,3338.875777061221,3299.698264836522,3294.391308945803,3313.2890538853235,3184.8692130139098,8.09834857554276,8.185462200846718,8.11338943561613,8.101586308376122,8.099976698140432,8.105696646874696,8.066166503745213,-0.0150408600733698,-0.0032377328333623723,-0.0016281225976726432,-0.007348071331936268,0.032182071797546286,-0.08711362530395839,0.026573288629399228
1961Q1,3352.129,3623.226237928527,3353.7110008159466,3309.9704187430166,3316.1184379515616,3338.5540906486362,3263.5226565379626,8.117350945348338,8.195120133860884,8.117822773141755,8.104694531395529,8.106550232731808,8.113293085248037,8.090562460455942,-0.0004718277934170345,0.012656413952809586,0.010800712616530816,0.004057860100301625,0.02678848489239627,-0.077769188512546,0.07415106238167812
1961Q2,3427.667,3656.71758635011,3396.5677753748005,3350.5310488537225,3339.4615580858635,3364.956427211584,3356.7988811981677,8.13963513380896,8.204321189668326,8.130520722907406,8.116874134301707,8.11356486282106,8.121170293172282,8.118743084907763,0.009114410901554848,0.022760999507253743,0.026070270987901267,0.018464840636678304,0.02089204890119767,-0.06468605585936515,0.09118833932250614
