Date,inflation_gap,inflation_gap_change,inflation_gap_change_lag1,inflation_gap_change_lag2,unemployment_current,unemployment_lag1,unemployment_lag2,unemployment_hysteresis_24m_avg,icu_current,icu_lag1,oil_shock,expected_inflation_term,expected_inflation_fisher_12m_ahead,expected_inflation_current_period,nairu_estimate,nairu_se,nairu_ci_lower_90,nairu_ci_upper_90,nairu_ci_lower_95,nairu_ci_upper_95,naicu_estimate,naicu_se,naicu_ci_lower_90,naicu_ci_upper_90,naicu_ci_lower_95,naicu_ci_upper_95,unemployment_gap,icu_gap
2012-06-01,-0.20999999999999996,-0.06999999999999984,-0.010000000000000231,0.1299999999999999,10.5,10.9,10.9,11.229166666666666,77.0,76.0,-13.951245895531272,0.16039270643879044,2.603438278132142,3.0203927064387903,11.576834119176649,0.10840208810838806,11.398528551382453,11.755139686970844,11.36436993063527,11.789298307718028,76.48185043760242,0.21695909323845666,76.12498448618904,76.8387163890158,76.05661842873657,76.90708244646827,-1.0768341191766488,0.518149562397582
2012-07-01,-0.18000000000000016,0.029999999999999805,-0.06999999999999984,-0.010000000000000231,10.6,10.5,10.9,11.158333333333333,78.0,77.0,6.845326528706597,0.39503022895295636,2.297141609769704,3.1850302289529564,11.524033321074256,0.10840208810004835,11.34572775329378,11.702338888854733,11.311569132549224,11.736497509599289,76.5481700917448,0.21695909323384177,76.191304140339,76.90503604315059,76.122938082888,76.97340210060159,-0.9240333210742566,1.4518299082552062
2012-08-01,-0.06999999999999984,0.11000000000000032,0.029999999999999805,-0.06999999999999984,10.3,10.6,10.5,11.091666666666667,77.9,78.0,9.249426859525745,0.3138881823898436,2.247266571590889,3.1338881823898435,11.469878867021915,0.10840208809368417,11.291573299251906,11.648184434791924,11.257414678509356,11.682343055534474,76.73322118042702,0.2169590932303373,76.376355229027,77.09008713182705,76.30798917157709,77.15845318927695,-1.1698788670219145,1.1667788195729827
2012-09-01,-0.009999999999999787,0.06000000000000005,0.11000000000000032,0.029999999999999805,10.7,10.3,10.6,11.033333333333333,78.0,77.9,0.31521497646398444,-0.12605411853342607,2.545748116254032,2.803945881466574,11.414770665567534,0.10840208808882756,11.236465097805514,11.593076233329555,11.202306477064495,11.627234854070574,76.88291646958176,0.21695909322767604,76.52605051818611,77.2397824209774,76.45768446073704,77.30814847842647,-0.714770665567535,1.1170835304182418
2012-10-01,0.009999999999999787,0.019999999999999574,0.06000000000000005,0.11000000000000032,10.5,10.7,10.3,11.004166666666668,78.9,78.0,-1.3484711399078364,0.42686307130641943,3.2014565092872926,3.4168630713064196,11.362565830817205,0.10840208808512139,11.18426026306128,11.540871398573131,11.15010164232143,11.575030019312981,77.02732830022187,0.21695909322565513,76.67046234882955,77.38419425161419,76.60209629138112,77.45256030906262,-0.8625658308172053,1.872671699778138
2012-11-01,-0.10000000000000009,-0.10999999999999988,0.019999999999999574,0.06000000000000005,10.6,10.5,10.7,10.954166666666666,78.4,78.9,-1.8030362764955399,0.739754468670208,3.526964819068068,3.749754468670208,11.310183356417562,0.10840208808229315,11.131877788666289,11.488488924168836,11.097719167927329,11.522647544907796,77.27010912531257,0.21695909322412046,76.91324317392278,77.62697507670237,76.84487711647483,77.69534113415031,-0.7101833564175628,1.1298908746874332
2012-12-01,-0.22999999999999998,-0.1299999999999999,-0.10999999999999988,0.019999999999999574,10.5,10.6,10.5,10.895833333333334,76.7,78.4,-0.30245727321585036,0.8235349019993259,2.886062118404431,3.723534901999326,11.257284617027953,0.10840208808013488,11.07897904928023,11.435590184775675,11.04482042854195,11.469748805513955,77.41681307568533,0.21695909322295506,77.05994712429745,77.7736790270732,76.99158106684986,77.84204508452079,-0.7572846170279526,-0.716813075685323
2013-01-01,-0.3900000000000001,-0.16000000000000014,-0.1299999999999999,-0.10999999999999988,10.2,10.5,10.6,10.833333333333334,74.9,76.7,2.8231256514494873,0.8026747084039445,2.3605838003538215,3.5726747084039445,11.20336466528563,0.10840208807848786,11.025059097540616,11.381670233030643,10.990900476802855,11.415828853768405,77.32580635376443,0.21695909322207005,76.96894040237801,77.68267230515086,76.9005743449307,77.75103836259817,-1.0033646652856305,-2.425806353764429
2013-02-01,-0.4900000000000002,-0.10000000000000009,-0.16000000000000014,-0.1299999999999999,10.5,10.2,10.5,10.770833333333334,73.7,74.9,3.283472784561159,1.139093308660978,2.4060684898354223,3.749093308660978,11.148806523520575,0.108402088077231,10.970500955777629,11.32711209126352,10.936342335040264,11.361270712000886,77.01402789002246,0.21695909322139795,76.65716193863715,77.37089384140778,76.58879588119005,77.43925989885487,-0.6488065235205749,-3.3140278900224587
2013-03-01,-0.3500000000000001,0.14000000000000012,-0.10000000000000009,-0.16000000000000014,10.3,10.5,10.2,10.716666666666667,73.9,73.7,-5.790695851577787,0.8315695598999042,2.3877889582295753,3.341569559899904,11.095278372999807,0.10840208807627186,10.916972805258439,11.273583940741176,10.882814184521376,11.30774256147824,76.58530934392951,0.2169590932208876,76.22844339254503,76.94217529531399,76.1600773350981,77.01054135276092,-0.7952783729998067,-2.6853093439295037
