date,year,quarter,gap_viog,gap_inv_viog,gap_bhp,gap_cf,gap_bk,gap_bw,gap_kalman,source,gap_ref
1962-07-01,1962,3,0.0010169312574443978,0.0008779434797592245,0.0067097796164130585,0.0015775806595037523,-0.004362933738132568,0.005122650319094646,0.000516481182021522,FRED/CBO,-0.003251389668566418
1962-10-01,1962,4,-0.0068385781549729074,-0.00417009765455667,-0.0028686589632105353,-0.006919655469380004,-0.010462558752720952,-0.004698119594696237,-9.556898538143344e-05,FRED/CBO,-0.010415469210187212
1963-01-01,1963,1,-0.00928020600323265,-0.0059108960674034705,-0.005241102590133551,-0.012321960796256803,-0.014105961734216521,-0.007228255060114819,-0.00034253032924880245,FRED/CBO,-0.010020904429319799
1963-04-01,1963,2,-0.010050265699938166,-0.006472971807905736,-0.007658846557520249,-0.012521536403466982,-0.014114348773166085,-0.009689318800518265,-0.0004058666945034872,FRED/CBO,-0.009447268691884503
1963-07-01,1963,3,-0.0034173398224250917,-0.0025537324950271056,0.00019709178082472079,-0.009161697929178203,-0.010955223175660223,-0.0017440184459633912,2.531629911928235e-05,FRED/CBO,0.001641567314193182
1963-10-01,1963,4,-0.005929026533500803,-0.003991990544312429,-0.007421420049313454,-0.006196877974186776,-0.007411895336973728,-0.009137653086551012,-0.00010501995262757191,FRED/CBO,-0.002589211498285948
1964-01-01,1964,1,-0.0008123914951205791,-0.0010512970384812803,-0.00092193765060955,-0.0060324333674870445,-0.005641169615076436,-0.0022754733112879677,0.00021899229252397845,FRED/CBO,0.007596324030437529
1964-04-01,1964,2,-0.002743337280453062,-0.0023938621892050094,-0.004601638273593167,-0.008670531583684138,-0.0068307695312661565,-0.00546675172249067,4.625466947949519e-05,FRED/CBO,0.007625439144341328
1964-07-01,1964,3,-0.0022364996840149587,-0.002449066447034909,-0.003684766860576616,-0.01163638148481283,-0.009682369257905776,-0.00394958991847183,-0.00010213755099819366,FRED/CBO,0.012308569946098302
1964-10-01,1964,4,-0.008507372888024278,-0.0064436776605099055,-0.015189743608235773,-0.012501458980676006,-0.011672112884657082,-0.014764479851475443,-0.0007365275952846417,FRED/CBO,0.004672760556054811
1965-01-01,1965,1,-0.0010462312028227672,-0.002297920831438205,-0.0057959265535352245,-0.00957823525550694,-0.009880037066437808,-0.0046187241673987245,-0.0004954103035661461,FRED/CBO,0.017636769333281066
1965-04-01,1965,2,0.0011094037278347457,-0.0010925930437029052,-0.007584449822404693,-0.0035878526135721955,-0.004102551141826893,-0.005647422695131965,-0.0005063988976932166,FRED/CBO,0.01953394178669754
1965-07-01,1965,3,0.009738124113876978,0.003989512085576408,0.00033891787261275397,0.00420692549911017,0.004430147833675235,0.0029823862618734154,-7.4201406032869954e-06,FRED/CBO,0.030569497219506303
1965-10-01,1965,4,0.018947206265124805,0.009385957305211079,0.00943846998210951,0.011865007853282705,0.012943425089675387,0.012663873686848959,0.0006162098488911028,FRED/CBO,0.042381291134491406
1966-01-01,1966,1,0.028207048139506696,0.014544163017967904,0.020295841609149434,0.017396496120341,0.018559475436465078,0.02391283948552214,0.0011974227352009592,FRED/CBO,0.055402255890479424
1966-04-01,1966,2,0.023820854108876688,0.011804091247791249,0.011072380049020225,0.01946641590151188,0.019678768748647713,0.014846604753779857,0.0008260708846616893,FRED/CBO,0.047740694452105714
1966-07-01,1966,3,0.020861411801377017,0.009678649611794654,0.007460033588060355,0.016712795839179506,0.01582738100880654,0.011153992842803717,0.0005190414855054115,FRED/CBO,0.04505505966670498
1966-10-01,1966,4,0.016712311072883068,0.0068278547988835925,0.004174663346562468,0.010084852417314494,0.00894475056124655,0.0075695950525727085,0.00018202730470484596,FRED/CBO,0.042264077070296224
1967-01-01,1967,1,0.012934133718125906,0.004247504370299637,0.002108093258041066,0.00232680274369379,0.0023174789296511733,0.005018251719498323,-0.0001339194913665409,FRED/CBO,0.040061715271779264
1967-04-01,1967,2,0.005134502294716015,-0.00027501861168488517,-0.007618354491365054,-0.00321190422327966,-0.0015825297711895558,-0.0053379857586541846,-0.0007087891547552516,FRED/CBO,0.02970826475029753
1967-07-01,1967,3,0.00424059078318173,-0.0008016246273978567,-0.008033833963649428,-0.004401529600457366,-0.0018812687432063768,-0.006483878701178725,-0.0008269593334393477,FRED/CBO,0.028185975689526188
1967-10-01,1967,4,0.003527557507833734,-0.0009280261052495575,-0.009873728446029517,-0.001554235015305494,0.0009215281617738214,-0.009124719039258267,-0.0008174937790670356,FRED/CBO,0.024625687691214537
1968-01-01,1968,1,0.011438973432273514,0.003657151023961802,0.0014289493323254021,0.0030432224231375926,0.005700913072788083,0.0013219518105369588,-0.00018189554996794755,FRED/CBO,0.03373352527165174
1968-04-01,1968,2,0.017106306381302616,0.007065851651448796,0.009574416928234797,0.006869637388808414,0.010314183668704402,0.008554131606622661,0.000337299193654772,FRED/CBO,0.03932186201778265
1968-07-01,1968,3,0.0168869715179909,0.007355514908439886,0.009323619013313689,0.008921685592188311,0.013966392226327784,0.0073338304759289485,0.0004408514452016732,FRED/CBO,0.03590853725211396
1968-10-01,1968,4,0.013952991168165951,0.006201216546918076,0.00570267475598385,0.009526398803370029,0.016397690939596643,0.0027060445323439097,0.0003720992781364174,FRED/CBO,0.028646266641036533
1969-01-01,1969,1,0.017960876873665654,0.0085489873445308,0.014060694143433139,0.009047690429405009,0.017012733866465624,0.010055019796306297,0.0007515875068300204,FRED/CBO,0.03345650566957836
